x,y,z,Bx,By,Bz
163,200,0,-5984.7583,831.784,3790.688
167,200,0,-5698.6821,1389.5121,6003.5361
171,200,0,-4238.252,2298.2241,9288.9277
175,200,0,14.424,3275.45,10938.4004
179,200,0,2924.4661,2365.5361,9414.7676
183,200,0,4005.064,950.782,7846.6079
187,200,0,4514.7119,-185.108,6706.3042
191,200,0,5264.7603,-1013.286,5428.5439
195,200,0,5005.1279,-1676.79,2598.1121
199,200,0,3632.4441,-1928.0081,1192.576
203,200,0,2638.3901,-1935.2201,596.288
203,204,0,2575.886,-1284.938,803.44
199,204,0,3360.792,-1062.568,1388.1119
195,204,0,4262.292,-516.86,2497.4399
191,204,0,4354.8462,337.762,4299.856
187,204,0,3650.4741,1093.8201,5312.3838
183,204,0,2904.032,1942.432,6214.5601
179,204,0,1806.6061,2863.1641,7047.04
175,204,0,26.444,3461.76,7827.248
171,204,0,-2649.208,2834.3162,8088.6079
167,204,0,-4905.3623,1495.2881,5881.5679
163,204,0,-5455.8779,841.4,3660.9761
159,204,0,-5567.6641,391.852,2067.6479
155,204,0,-5596.5122,-24.04,755.04
151,204,0,-5626.562,-418.296,-466.576
147,204,0,-5654.208,-796.926,-1755.952
143,204,0,-5645.7939,-1203.202,-3298.9441
139,204,0,-5392.1719,-1733.2841,-5434.3521
135,204,0,-3743.0281,-2886.002,-8388.6875
131,204,0,-67.312,-4161.3242,-8802.9922
127,204,0,2220.094,-3731.0081,-7362.6079
123,204,0,3491.8101,-2656.4202,-5962.8799
119,204,0,4152.9102,-1502.5,-4617.3599
115,204,0,4380.0879,-466.376,-3285.3921
111,204,0,3956.9841,251.218,-1860.496
107,204,0,3119.1899,709.18,-1035.76
103,204,0,2417.2219,950.782,-600.16
99,204,0,1866.7061,1060.1641,-340.736
95,204,0,1429.178,1092.618,-176.176
95,208,0,1381.098,762.068,-272.976
99,208,0,1748.91,659.898,-437.536
103,208,0,2191.2461,473.588,-695.024
107,208,0,2720.126,155.058,-1099.6479
111,208,0,3301.894,-365.408,-1788.864
115,208,0,3581.96,-1097.426,-2989.1841
119,208,0,3186.502,-1843.868,-4081.0879
123,208,0,2488.1401,-2658.824,-4971.6479
127,208,0,1421.9661,-3459.356,-5765.4082
131,208,0,-58.898,-3947.3682,-6503.0239
135,208,0,-2239.3259,-3603.5959,-6878.6079
139,208,0,-4323.5942,-2226.104,-5656.9922
143,208,0,-5097.6821,-1220.03,-3542.8799
147,208,0,-5240.7202,-712.786,-1901.152
151,208,0,-5223.8921,-350.984,-586.608
155,208,0,-5163.792,26.444,658.24
159,208,0,-5092.874,460.366,2023.12
163,208,0,-4859.686,1018.094,3759.7119
167,208,0,-3684.1301,2077.0562,5649.248
