x,y,z,Bx,By,Bz
193,120,0,-5088.0659,12492.3857,-12814.3838
191,120,0,-3652.8782,13526.1064,-13863.6963
189,120,0,-1901.5641,13998.4922,-14657.4561
187,120,0,68.514,14137.9238,-15135.6475
185,120,0,2151.5801,14158.3584,-15273.1035
183,120,0,4226.2319,14087.4404,-15073.6963
181,120,0,6204.7241,13863.8682,-14514.1924
179,120,0,7990.896,13072.9521,-13633.3115
177,120,0,9476.5684,11701.4697,-12477.5195
175,120,0,10547.5498,10070.3564,-11093.2803
173,120,0,11154.5605,8358.708,-9606.4316
171,120,0,11331.2539,6737.21,-8133.1357
169,120,0,11187.0146,5318.8501,-6770.1919
167,120,0,10843.2422,4121.6582,-5538.896
165,120,0,10408.1182,3162.4622,-4462.48
163,120,0,9963.3779,2406.4041,-3531.2639
161,120,0,9552.2939,1821.03,-2718.144
159,120,0,9215.7344,1349.8461,-2009.568
157,120,0,8947.6885,964.004,-1361.0079
155,120,0,8784.2158,649.08,-755.04
153,120,0,8721.7119,371.418,-176.176
151,120,0,8764.9844,102.17,396.88
149,120,0,8909.2246,-185.108,983.488
147,120,0,9153.2305,-518.062,1620.432
145,120,0,9497.002,-936.358,2325.136
143,120,0,9933.3281,-1454.42,3128.5759
141,120,0,10434.5625,-2121.53,4046.24
139,120,0,10962.2402,-2986.97,5105.2319
137,120,0,11453.8584,-4085.5981,6322.9761
135,120,0,11803.6406,-5467.8979,7718.832
133,120,0,11885.376,-7100.2144,9238.5918
131,120,0,11551.2197,-8906.8203,10822.2402
129,120,0,10742.2744,-10715.8301,12338.1279
127,120,0,9446.5186,-12386.6104,13697.2002
125,120,0,7757.708,-13597.0244,14804.5918
123,120,0,5773.2061,-14071.8145,15577.0557
121,120,0,3642.0601,-14199.2266,15981.6797
119,120,0,1450.8141,-14208.8418,16010.7197
117,120,0,-718.796,-14194.418,15664.1758
115,120,0,-2754.9841,-14023.7344,14940.1123
113,120,0,-4491.874,-13416.7246,13902.416
111,120,0,-5823.6899,-12134.1904,12630.4639
109,120,0,-6663.8882,-10613.6602,11253.9678
107,120,0,-7059.3462,-9101.5439,9865.8555
105,120,0,-7107.4263,-7743.2842,8582.2881
103,120,0,-6925.9243,-6571.334,7428.4321
101,120,0,-6614.606,-5594.1079,6431.3921
99,120,0,-6237.1782,-4791.1719,5575.6802
97,120,0,-5836.9121,-4125.2642,4845.8081
95,120,0,-5433.04,-3567.5361,4218.5439
95,122,0,-5897.0122,-3271.844,4536.0479
97,122,0,-6395.8423,-3789.906,5242.688
99,122,0,-6921.1162,-4430.5723,6088.7197
101,122,0,-7458.4102,-5216.6802,7099.312
103,122,0,-7975.27,-6211.936,8322.8643
105,122,0,-8393.5664,-7456.0063,9782.6084
107,122,0,-8583.4824,-8989.7578,11499.8398
109,122,0,-8351.4961,-10787.9502,13428.0957
111,122,0,-7508.894,-12699.1299,15429.9199
113,122,0,-5959.5161,-13973.25,17305.9043
115,122,0,-3807.936,-14217.2559,18829.5352
117,122,0,-1311.3821,-14230.4785,19857.5527
119,122,0,1345.038,-14246.1045,20362.8477
121,122,0,3984.6301,-14238.8926,20349.2949
123,122,0,6570.1323,-14225.6699,19824.6406
125,122,0,8980.1426,-14103.0664,18812.1113
127,122,0,11066.8145,-13193.1523,17296.2246
129,122,0,12631.8184,-11206.2461,15381.5195
131,122,0,13396.29,-8972.9297,13219.0078
133,122,0,13536.9238,-6811.7339,11017.7764
135,122,0,13265.2725,-4946.23,8965.6162
137,122,0,12679.8984,-3488.2041,7205.792
139,122,0,11907.0127,-2402.7981,5720.8799
141,122,0,11154.5605,-1613.084,4495.3921
143,122,0,10477.834,-1043.3361,3461.5679
145,122,0,9914.0957,-637.06,2584.5601
147,122,0,9472.9619,-334.156,1821.776
149,122,0,9167.6543,-106.978,1142.24
151,122,0,8987.3545,81.736,514.976
153,122,0,8932.0625,257.228,-100.672
155,122,0,9007.7881,441.134,-722.128
157,122,0,9208.5225,661.1,-1376.496
159,122,0,9535.4658,941.166,-2088.9441
161,122,0,9977.8018,1304.17,-2873.0239
163,122,0,10535.5303,1803.0,-3784.8799
165,122,0,11181.0039,2488.1401,-4863.2319
167,122,0,11872.1543,3428.104,-6154.5439
169,122,0,12508.0127,4693.8101,-7699.4722
171,122,0,12928.7119,6285.2583,-9472.8477
173,122,0,12951.5498,8196.4385,-11470.7998
175,122,0,12383.0039,10285.5146,-13536.5117
177,122,0,11150.9541,12291.6523,-15464.7676
179,122,0,9368.3877,13743.668,-17071.6484
181,122,0,7201.1821,14179.9941,-18270.0312
183,122,0,4820.02,14218.458,-18992.1602
185,122,0,2330.678,14231.6807,-19261.2637
187,122,0,-170.684,14231.6807,-19052.1758
189,122,0,-2562.6641,14214.8525,-18364.8965
191,122,0,-4704.6279,14069.4102,-17247.8242
193,122,0,-6439.1143,13253.252,-15739.6797
195,122,0,-7608.6602,11619.7344,-13991.4717
197,122,0,-8188.0239,9885.248,-12189.0557
199,122,0,-8285.3857,8319.042,-10512.4795
201,122,0,-8076.2383,6981.2163,-9031.4404
203,122,0,-7687.9922,5871.77,-7742.064
205,122,0,-7221.6162,4970.27,-6657.9038
205,124,0,-7980.0781,4478.6519,-7256.1279
203,124,0,-8629.1582,5310.436,-8528.0801
201,124,0,-9260.208,6395.8423,-10107.8555
199,124,0,-9763.8457,7764.9199,-12014.8164
197,124,0,-9946.5498,9509.0225,-14312.8477
195,124,0,-9530.6582,11534.3926,-16874.1758
193,124,0,-8262.5479,13466.0059,-19483.9043
191,124,0,-6150.6343,14198.0244,-21696.752
189,124,0,-3490.6082,14232.8818,-22649.2637
187,124,0,-575.758,14244.9023,-22825.4395
185,124,0,2410.01,14248.5078,-22840.9277
183,124,0,5362.1221,14235.2861,-22809.9512
181,124,0,8210.8623,14225.6699,-22689.9199
179,124,0,10850.4541,13993.6846,-21820.6562
177,124,0,13050.1143,12568.1123,-19650.4004
175,124,0,14000.8965,10162.9102,-16866.4316
173,124,0,14141.5303,7657.9424,-13888.8643
171,124,0,14045.3701,5455.8779,-11095.2158
169,124,0,13681.1641,3758.6541,-8733.2959
167,124,0,12873.4199,2545.8359,-6814.7197
165,124,0,11893.79,1727.274,-5291.0879
163,124,0,11025.9463,1187.576,-4069.4719
161,124,0,10309.5537,841.4,-3070.4961
159,124,0,9754.2305,623.838,-2232.208
157,124,0,9347.9541,491.618,-1498.464
155,124,0,9097.9385,415.892,-836.352
153,124,0,9000.5762,372.62,-209.088
151,124,0,9048.6563,336.56,408.496
149,124,0,9242.1777,289.682,1047.376
147,124,0,9595.5664,204.34,1752.08
145,124,0,10104.0117,52.888,2555.52
143,124,0,10799.9697,-209.148,3506.0959
141,124,0,11663.0059,-614.222,4656.0801
139,124,0,12684.7061,-1248.8781,6077.104
137,124,0,13640.2959,-2211.6799,7869.8398
135,124,0,14112.6826,-3645.666,10134.96
133,124,0,14214.8525,-5646.9961,12909.248
131,124,0,14217.2559,-8191.6304,16103.6475
129,124,0,14113.8838,-10914.1602,19301.9199
127,124,0,13069.3467,-13289.3125,21965.8555
125,124,0,10535.5303,-14183.6006,22813.8242
123,124,0,7626.6899,-14238.8926,22860.2871
121,124,0,4567.6001,-14248.5078,22866.0957
119,124,0,1408.744,-14250.9121,22866.0957
117,124,0,-1783.7681,-14241.2959,22852.543
115,124,0,-4907.7661,-14232.8818,22804.1445
113,124,0,-7644.7202,-14131.9141,21896.1602
111,124,0,-9541.4766,-12837.3604,19133.4883
109,124,0,-10356.4326,-10528.3184,16150.1123
107,124,0,-10308.3525,-8472.8984,13406.7998
105,124,0,-9780.6738,-6852.6021,11133.9355
103,124,0,-9063.0801,-5613.3403,9290.8643
101,124,0,-8314.2344,-4670.9722,7821.4399
99,124,0,-7601.4482,-3943.762,6630.7998
