x,y,z,Bx,By,Bz
108,95,0,1607.074,11579.2158,-2919.658
106,95,0,587.778,11509.5195,-2905.2341
104,95,0,-369.014,11250.0957,-2848.74
102,95,0,-1248.8781,10826.1123,-2753.782
100,95,0,-2016.9561,10268.5439,-2629.9761
98,95,0,-2651.6121,9602.5596,-2488.1401
96,95,0,-3151.644,8876.5596,-2329.4761
94,95,0,-3517.052,8127.3281,-2158.792
92,95,0,-3759.856,7370.3521,-1985.704
90,95,0,-3900.49,6640.48,-1812.6161
88,95,0,-3948.5701,5951.2642,-1646.74
86,95,0,-3926.9341,5310.4478,-1488.076
84,95,0,-3853.6121,4735.4561,-1345.038
82,95,0,-3740.624,4208.8638,-1211.616
80,95,0,-3601.1921,3740.3521,-1091.416
80,97,0,-4062.76,3825.5359,-1204.4041
82,97,0,-4262.292,4336.6401,-1345.038
84,97,0,-4442.5923,4921.312,-1504.9041
86,97,0,-4585.6299,5579.5518,-1681.598
88,97,0,-4674.5781,6317.168,-1873.9181
90,97,0,-4686.5981,7128.3521,-2080.6621
92,97,0,-4594.0439,8001.4878,-2299.426
94,97,0,-4376.4819,8928.832,-2525.4021
96,97,0,-4009.8721,9863.9199,-2748.9741
98,97,0,-3467.77,10791.2637,-2965.334
100,97,0,-2750.176,11650.8477,-3162.4622
102,97,0,-1854.686,12386.5283,-3328.3381
104,97,0,-808.946,12957.6475,-3453.3459
106,97,0,344.974,13319.6797,-3530.2742
108,97,0,1583.0341,13435.8398,-3567.5361
110,97,0,2843.9321,13298.3838,-3541.092
112,97,0,4063.9622,12913.1201,-3456.9521
114,97,0,5204.6602,12291.6641,-3318.7222
116,97,0,6215.542,11480.4795,-3132.4121
118,97,0,7068.9619,10502.7998,-2902.8301
120,97,0,7746.8901,9434.1279,-2649.208
122,97,0,8240.9121,8311.248,-2372.748
124,97,0,8570.2598,7190.3042,-2089.0759
126,97,0,8761.3779,6108.0801,-1809.01
128,97,0,8838.3066,5087.8081,-1531.348
130,97,0,8838.3066,4141.104,-1265.7061
132,97,0,8790.2266,3271.8401,-1008.478
134,97,0,8722.9141,2478.0801,-765.674
136,97,0,8664.0166,1750.144,-536.092
138,97,0,8619.542,1064.8,-306.51
140,97,0,8602.7139,406.56,-87.746
142,97,0,8617.1377,-240.064,128.614
144,97,0,8664.0166,-904.112,349.782
146,97,0,8740.9443,-1587.52,573.354
148,97,0,8840.71,-2323.2,807.744
150,97,0,8939.2744,-3122.7681,1055.3561
152,97,0,9027.0205,-4003.6479,1312.584
154,97,0,9067.8877,-4967.7759,1581.832
156,97,0,9037.8379,-6017.0879,1861.8981
158,97,0,8899.6084,-7147.7119,2153.9841
160,97,0,8614.7344,-8326.7363,2443.666
162,97,0,8156.772,-9521.248,2724.9341
164,97,0,7511.2983,-10678.9756,2990.5762
166,97,0,6672.3022,-11737.9678,3229.7742
168,97,0,5653.0059,-12657.5684,3435.3162
170,97,0,4490.6719,-13364.208,3591.5762
172,97,0,3214.1479,-13842.4004,3691.342
174,97,0,1893.15,-14041.8076,3727.4021
176,97,0,585.374,-13970.1758,3704.564
178,97,0,-659.898,-13631.376,3618.02
180,97,0,-1784.9701,-13069.9355,3485.8
182,97,0,-2753.782,-12311.0244,3306.7021
184,97,0,-3544.698,-11408.8477,3095.1501
186,97,0,-4142.0923,-10431.168,2857.1541
188,97,0,-4548.3682,-9428.3203,2615.552
190,97,0,-4786.3643,-8439.0244,2376.354
192,97,0,-4884.9282,-7498.1279,2140.762
194,97,0,-4875.312,-6630.7998,1918.3921
196,97,0,-4780.354,-5844.7842,1716.4561
198,97,0,-4627.7002,-5142.0161,1525.338
200,97,0,-4436.582,-4522.4961,1360.6641
202,97,0,-4219.02,-3976.5439,1205.6061
204,97,0,-3991.842,-3502.2239,1072.184
206,97,0,-3764.6641,-3089.856,954.388
206,99,0,-4154.1123,-3076.304,1039.73
204,99,0,-4441.3901,-3506.0959,1174.354
202,99,0,-4739.4863,-4017.2,1329.412
200,99,0,-5037.582,-4605.7441,1508.51
198,99,0,-5321.2539,-5293.0239,1711.6481
196,99,0,-5572.4722,-6084.8481,1938.826
194,99,0,-5767.1963,-6988.96,2190.0439
192,99,0,-5872.9722,-8013.104,2466.5042
190,99,0,-5854.9419,-9147.5996,2767.0042
188,99,0,-5667.4302,-10365.3438,3075.918
186,99,0,-5269.5679,-11629.5518,3394.448
184,99,0,-4630.104,-12880.208,3700.958
182,99,0,-3732.21,-14053.4238,3985.832
180,99,0,-2587.906,-15060.1436,4233.4438
178,99,0,-1226.04,-15826.7998,4420.9561
176,99,0,296.894,-16299.1836,4539.9541
174,99,0,1905.17,-16425.0234,4586.832
172,99,0,3542.2939,-16192.7041,4547.166
170,99,0,5106.0962,-15606.0957,4424.562
168,99,0,6534.0723,-14709.7275,4228.6362
166,99,0,7762.5161,-13546.1924,3965.3982
164,99,0,8743.3486,-12216.1602,3660.0901
162,99,0,9465.75,-10768.0322,3315.116
160,99,0,9932.126,-9286.9922,2950.9102
158,99,0,10177.334,-7860.1602,2584.3
156,99,0,10235.0303,-6514.6401,2217.6899
154,99,0,10167.7178,-5296.896,1876.322
152,99,0,10019.8721,-4203.0562,1546.974
150,99,0,9831.1582,-3238.928,1239.262
148,99,0,9642.4443,-2381.28,951.984
146,99,0,9474.1641,-1612.688,679.13
144,99,0,9350.3584,-907.984,420.7
142,99,0,9278.2383,-240.064,169.482
140,99,0,9262.6123,412.368,-80.534
138,99,0,9299.874,1078.3521,-331.752
136,99,0,9387.6201,1781.12,-587.778
134,99,0,9513.8301,2540.032,-857.026
132,99,0,9662.8779,3391.8721,-1143.1021
130,99,0,9803.5117,4340.5122,-1449.6121
128,99,0,9903.2783,5405.312,-1772.9501
126,99,0,9918.9043,6588.208,-2116.7219
124,99,0,9808.3203,7871.7759,-2470.1101
122,99,0,9522.2441,9242.4639,-2834.3162
120,99,0,9022.2119,10630.5762,-3188.906
