x,y,z,Bx,By,Bz
82,134,2,-8947.6885,-2888.512,-1950.8461
84,134,2,-9974.1963,-3194.3999,-2271.78
86,134,2,-11126.9141,-3488.6719,-2637.188
88,134,2,-12437.0938,-3742.2881,-3047.0701
90,134,2,-13508.0762,-3877.8079,-3478.5881
92,134,2,-13855.4541,-3773.2639,-3895.6821
94,134,2,-13879.4941,-3364.7681,-4229.8379
94,132,2,-13871.0801,-3223.4399,-4333.21
92,132,2,-13844.6367,-3657.104,-4002.6602
90,132,2,-13538.126,-3722.928,-3578.354
88,132,2,-12637.8281,-3540.9441,-3138.4221
86,132,2,-11445.4443,-3252.48,-2717.7222
84,132,2,-10301.1406,-2933.04,-2337.8901
82,132,2,-9260.208,-2621.344,-2002.532
80,132,2,-8320.2441,-2332.8799,-1715.254
80,130,2,-8576.2705,-2044.416,-1753.718
82,130,2,-9536.668,-2330.9441,-2047.006
84,130,2,-10601.6406,-2667.8081,-2390.7781
86,130,2,-11749.5498,-3043.3921,-2783.832
88,130,2,-12851.7842,-3446.0801,-3226.168
90,130,2,-13585.0039,-3808.1121,-3693.7461
92,130,2,-13839.8281,-4015.2639,-4146.8999
94,130,2,-13859.0605,-3879.7439,-4519.52
94,128,2,-13860.2627,-5124.5918,-4781.5562
92,128,2,-13849.4443,-4750.9438,-4372.876
90,128,2,-13725.6387,-4055.9199,-3866.834
88,128,2,-13243.6367,-3395.7439,-3358.3879
86,128,2,-12225.542,-2834.304,-2887.2041
84,128,2,-11007.916,-2377.408,-2466.5042
82,128,2,-9876.834,-2011.504,-2103.5
80,128,2,-8844.3164,-1719.168,-1790.98
80,126,2,-9083.5146,-1349.392,-1821.03
82,126,2,-10168.9199,-1626.24,-2139.5601
84,126,2,-11403.374,-2007.632,-2522.998
86,126,2,-12687.1104,-2524.5439,-2968.9399
88,126,2,-13592.2158,-3250.5439,-3488.2041
90,126,2,-13854.252,-4259.2002,-4060.356
92,126,2,-13872.2822,-5639.5679,-4667.3662
94,126,2,-13878.292,-7039.2959,-5201.0542
94,124,2,-13898.7266,-8832.0322,-5746.7622
92,124,2,-13893.918,-6195.2002,-5038.7842
90,124,2,-13874.6865,-4160.4639,-4305.564
88,124,2,-13826.6064,-2873.0239,-3644.4641
86,124,2,-13187.1426,-2048.2881,-3072.312
84,124,2,-11857.7305,-1513.952,-2590.3101
82,124,2,-10491.0566,-1159.6639,-2182.832
80,124,2,-9298.6719,-915.728,-1843.868
80,122,2,-9451.3262,-423.984,-1854.686
82,122,2,-10708.6182,-590.48,-2199.6602
84,122,2,-12202.7041,-863.456,-2621.562
86,122,2,-13523.7021,-1310.672,-3136.0181
88,122,2,-13867.4746,-2067.6479,-3763.4622
90,122,2,-13890.3125,-3358.96,-4513.5103
92,122,2,-13909.5439,-5653.1201,-5404.1919
94,122,2,-13916.7559,-9871.6641,-6406.6602
94,120,2,-13922.7666,-7108.9922,-6928.3281
92,120,2,-13914.3525,-3508.032,-5715.5103
90,120,2,-13898.7266,-1726.912,-4699.8203
88,120,2,-13875.8887,-795.696,-3866.834
86,120,2,-13683.5684,-300.08,-3193.7141
84,120,2,-12503.2041,-42.592,-2655.218
82,120,2,-10908.1504,89.056,-2217.6899
80,120,2,-9558.3037,147.136,-1859.494
80,120,4,-9817.9365,135.52,-1221.2321
82,120,4,-11200.2363,69.696,-1450.8141
84,120,4,-12794.0879,-73.568,-1741.698
86,120,4,-13800.1621,-354.288,-2098.6921
88,120,4,-13881.8984,-884.752,-2536.22
90,120,4,-13903.5342,-1875.984,-3072.312
92,120,4,-13926.3721,-3748.0959,-3721.3921
94,120,4,-13926.3721,-7511.6802,-4505.0962
94,122,4,-13920.3623,-10409.8721,-4199.7881
92,122,4,-13909.5439,-6020.96,-3549.5061
90,122,4,-13893.918,-3577.728,-2972.5461
88,122,4,-13873.4844,-2199.2959,-2483.332
86,122,4,-13691.9824,-1384.24,-2068.6421
84,122,4,-12624.6064,-909.92,-1730.88
82,122,4,-11101.6719,-613.712,-1449.6121
80,122,4,-9763.8457,-431.728,-1221.2321
80,124,4,-9589.5566,-940.896,-1208.01
82,124,4,-10813.1924,-1196.448,-1426.774
84,124,4,-12225.542,-1572.032,-1691.214
86,124,4,-13462.4004,-2137.344,-2007.3401
88,124,4,-13850.6465,-3006.6079,-2376.354
90,124,4,-13879.4941,-4369.5518,-2803.064
92,124,4,-13899.9287,-6512.7041,-3271.844
94,124,4,-13908.3418,-9339.2637,-3758.6541
94,126,4,-13892.7158,-7534.9121,-3377.6201
92,126,4,-13886.7061,-5978.3682,-3019.4241
90,126,4,-13869.8779,-4485.7119,-2639.592
88,126,4,-13741.2646,-3403.488,-2276.5881
86,126,4,-13059.7305,-2623.28,-1942.432
84,126,4,-11822.8721,-2071.52,-1657.558
82,126,4,-10525.9141,-1666.896,-1403.936
80,126,4,-9376.8018,-1372.624,-1191.182
80,128,4,-9117.1699,-1746.272,-1165.9401
82,128,4,-10171.3242,-2052.1599,-1361.866
84,128,4,-11337.2646,-2435.488,-1592.65
86,128,4,-12566.9102,-2915.616,-1860.696
88,128,4,-13487.6426,-3517.7119,-2157.5901
90,128,4,-13824.2021,-4234.0317,-2471.312
92,128,4,-13861.4639,-5006.4961,-2771.812
94,128,4,-13865.0703,-5558.2559,-3038.656
94,130,4,-13867.4746,-4187.5679,-2806.6702
92,130,4,-13850.6465,-4203.0562,-2590.3101
90,130,4,-13697.9922,-3957.1841,-2341.4961
88,130,4,-13181.1318,-3558.3679,-2069.844
86,130,4,-12158.2305,-3128.5759,-1798.192
84,130,4,-10977.8662,-2731.696,-1550.5801
82,130,4,-9866.0166,-2377.408,-1330.614
80,130,4,-8852.7305,-2075.3921,-1137.092
80,132,4,-8579.876,-2361.9199,-1107.042
82,132,4,-9534.2646,-2660.064,-1284.938
84,132,4,-10600.4385,-2985.312,-1492.884
86,132,4,-11772.3887,-3320.24,-1726.072
88,132,4,-12903.4707,-3628.064,-1976.088
90,132,4,-13634.2861,-3835.2161,-2226.104
92,132,4,-13845.8379,-3790.688,-2441.262
94,132,4,-13872.2822,-3395.7439,-2617.9561
