x,y,z,Bx,By,Bz
137,133,28,1258.494,-2133.4719,-778.896
135,133,28,1244.0701,-3163.4241,-1143.1021
133,133,28,1239.262,-4239.8398,-1592.65
131,133,28,1263.302,-5362.7202,-2155.186
129,133,28,1345.038,-6526.2559,-2881.1941
127,133,28,1557.792,-7728.5117,-3835.582
125,133,28,2050.6121,-8926.8955,-5050.8042
123,133,28,3103.564,-10043.9678,-6476.376
121,133,28,5094.0762,-10961.6318,-7743.2842
119,133,28,7998.1079,-11519.2002,-7934.4023
117,133,28,10831.2227,-11654.7197,-6353.772
115,133,28,12405.8418,-11453.376,-3661.292
113,133,28,12736.3926,-11062.3037,-889.48
111,133,28,12571.7178,-10601.5361,1685.204
109,133,28,11982.7383,-10022.6719,4213.0103
107,133,28,10886.5146,-9242.4639,6681.918
105,133,28,9403.2461,-8318.9922,9000.5762
103,133,28,7496.874,-7339.376,11226.6807
101,133,28,4804.394,-6361.6958,12659.4639
99,133,28,1587.842,-5529.2158,13030.8818
97,133,28,-1245.272,-4892.272,12691.918
95,133,28,-3144.4321,-4398.5918,11720.7021
93,133,28,-4239.4541,-3982.3521,10348.0186
91,133,28,-4810.4043,-3597.0879,8998.1719
89,133,28,-5049.6021,-3238.928,7821.4141
87,133,28,-5086.8643,-2907.8721,6793.7041
85,133,28,-4995.5122,-2605.856,5910.2339
83,133,28,-4823.626,-2332.8799,5150.5703
81,133,28,-4607.2661,-2090.8799,4497.8843
79,133,28,-4366.8662,-1875.984,3941.3582
79,135,28,-4166.1318,-2061.8401,3850.0061
81,135,28,-4377.6841,-2282.5439,4380.0879
83,135,28,-4566.3979,-2526.48,5008.7339
85,135,28,-4710.6382,-2795.584,5747.9639
87,135,28,-4776.748,-3084.0481,6617.0103
89,135,28,-4719.0522,-3391.8721,7636.3062
91,135,28,-4465.4302,-3705.5039,8811.8623
93,135,28,-3882.46,-4028.8159,10184.5459
95,135,28,-2765.802,-4354.064,11652.1885
97,135,28,-799.33,-4710.2881,12677.4941
99,135,28,2176.822,-5157.5039,13035.6904
101,135,28,5578.4819,-5734.4321,12612.5859
103,135,28,8361.1123,-6423.6479,10939.4023
105,135,28,10273.4941,-7169.0078,8476.5039
107,135,28,11675.0264,-7877.584,5939.082
109,135,28,12584.9404,-8493.2324,3306.7021
111,135,28,12991.2158,-9019.8242,740.432
113,135,28,13141.4658,-9550.2881,-1976.088
115,135,28,12765.2402,-10028.4795,-5031.5723
117,135,28,11011.5225,-10326.624,-8064.2183
119,135,28,7774.5361,-10328.5596,-9829.9561
121,135,28,4431.7739,-9935.5518,-9584.748
123,135,28,2144.3679,-9223.1035,-8114.7021
125,135,28,945.974,-8284.1436,-6421.084
127,135,28,402.67,-7244.5117,-4941.4219
129,135,28,194.724,-6170.0317,-3762.26
131,135,28,145.442,-5116.8481,-2851.144
133,135,28,163.472,-4067.5359,-2126.3381
135,135,28,206.744,-3058.8799,-1537.358
137,135,28,253.622,-2077.3279,-1044.538
139,135,28,298.096,-1117.072,-613.02
141,135,28,335.358,-174.24,-217.562
143,135,28,361.802,762.784,169.482
145,135,28,384.64,1713.36,569.748
147,135,28,402.67,2673.616,1008.478
149,135,28,427.912,3657.104,1513.318
151,135,28,477.194,4648.3359,2110.7122
153,135,28,584.172,5674.416,2855.9521
155,135,28,820.966,6710.1758,3782.6941
157,135,28,1324.604,7726.5762,4922.1899
159,135,28,2331.8801,8677.1523,6205.9263
161,135,28,4139.688,9480.5918,7309.3623
163,135,28,6781.6841,10061.3916,7494.4702
165,135,28,9490.9922,10313.0723,6108.564
167,135,28,11224.2764,10260.7998,3543.4961
169,135,28,11788.0146,9972.3359,697.16
171,135,28,11582.4727,9511.5684,-1913.584
173,135,28,10916.5645,8882.3682,-4295.9482
175,135,28,9904.4805,8107.9678,-6506.4263
177,135,28,8587.0879,7298.7197,-8581.0781
179,135,28,6865.8242,6553.3599,-10584.8125
181,135,28,4436.582,5898.9922,-12063.2725
183,135,28,1444.8041,5314.3198,-12523.6387
185,135,28,-1198.394,4828.3838,-12039.2324
187,135,28,-2971.344,4417.9521,-10896.1299
189,135,28,-3976.2161,4053.9839,-9497.002
191,135,28,-4489.4702,3709.376,-8237.3057
193,135,28,-4710.6382,3378.3201,-7144.688
195,135,28,-4752.708,3062.752,-6208.3301
197,135,28,-4680.5879,2772.3521,-5407.7983
199,135,28,-4536.3481,2501.312,-4721.4561
201,135,28,-4351.2402,2257.376,-4137.2842
203,135,28,-4139.688,2034.736,-3628.8381
205,135,28,-3916.116,1833.392,-3191.3101
205,137,28,-3718.988,1986.3359,-3089.1401
203,137,28,-3918.52,2187.6799,-3501.426
201,137,28,-4108.436,2410.3201,-3987.0342
199,137,28,-4273.1099,2654.2561,-4550.772
197,137,28,-4395.7139,2915.616,-5208.2661
195,137,28,-4454.6123,3198.272,-5987.1621
193,137,28,-4404.1279,3494.48,-6904.2881
191,137,28,-4181.7583,3804.24,-7995.7041
189,137,28,-3670.908,4119.8081,-9268.6221
187,137,28,-2668.4399,4448.9277,-10707.416
185,137,28,-893.086,4799.3437,-11939.4658
183,137,28,1809.01,5194.2881,-12487.5781
181,137,28,4881.3223,5651.1841,-12057.2627
179,137,28,7416.3403,6168.0962,-10547.5498
177,137,28,9242.1777,6745.0239,-8400.7783
175,137,28,10605.2461,7364.5439,-6066.4941
173,137,28,11571.6543,7980.1919,-3581.96
171,137,28,12134.1904,8549.376,-951.984
169,137,28,12199.0986,8994.6563,1831.848
167,137,28,11483.9082,9261.8242,4810.4043
165,137,28,9554.6982,9306.3516,7506.4902
163,137,28,6571.334,9097.2637,8974.1318
161,137,28,3610.8081,8624.8799,8746.9541
159,137,28,1566.2061,7945.3437,7502.8843
157,137,28,424.306,7126.416,6032.8379
155,137,28,-143.038,6230.0479,4704.6279
153,137,28,-397.862,5304.6401,3601.1921
151,137,28,-501.234,4371.4878,2704.5
149,137,28,-533.688,3451.8879,1970.078
147,137,28,-543.304,2538.0959,1345.038
145,137,28,-546.91,1632.048,793.32
143,137,28,-561.334,735.68,288.48
141,137,28,-590.182,-160.688,-203.138
139,137,28,-634.656,-1049.312,-698.362
137,137,28,-695.958,-1955.36,-1235.656
135,137,28,-766.876,-2871.0879,-1842.666
133,137,28,-836.592,-3806.176,-2556.6541
131,137,28,-881.066,-4758.688,-3425.7
129,137,28,-847.41,-5709.2642,-4490.6719
127,137,28,-634.656,-6654.0317,-5840.5181
125,137,28,-51.686,-7558.144,-7505.2881
123,137,28,1251.282,-8344.1602,-9396.0342
121,137,28,3734.614,-8934.6396,-11055.9961
119,137,28,7367.0581,-9221.168,-11382.9404
117,137,28,11000.7041,-9190.1924,-9547.4863
115,137,28,12991.2158,-8897.8555,-6269.6323
113,137,28,13461.1982,-8435.1523,-2894.416
111,137,28,13374.6543,-7865.9678,92.554
109,137,28,12980.3984,-7325.8237,2771.812
107,137,28,12278.4307,-6845.6958,5435.4443
105,137,28,10968.25,-6338.4639,8119.5103
103,137,28,9082.3125,-5825.4238,10738.668
101,137,28,6240.7842,-5372.3999,12588.5459
99,137,28,2727.3381,-5008.4321,13046.5078
97,137,28,-365.408,-4708.3521,12684.7061
95,137,28,-2397.99,-4421.8242,11594.4922
93,137,28,-3541.092,-4137.2319,10083.5781
91,137,28,-4134.8799,-3842.96,8685.6523
89,137,28,-4402.9263,-3550.624,7498.0762
87,137,28,-4477.4502,-3256.3521,6487.1943
85,137,28,-4430.5723,-2975.6321,5628.9663
83,137,28,-4306.7661,-2708.4639,4899.3521
81,137,28,-4139.688,-2462.592,4277.918
79,137,28,-3946.166,-2238.0159,3750.24
79,139,28,-3731.0081,-2392.896,3639.656
81,139,28,-3899.2881,-2621.344,4138.4858
83,139,28,-4045.9321,-2874.96,4733.4761
85,139,28,-4149.3042,-3144.064,5440.252
87,139,28,-4181.7583,-3428.656,6274.4399
89,139,28,-4101.2241,-3722.928,7270.8979
91,139,28,-3835.582,-4017.2,8446.4541
93,139,28,-3255.0161,-4309.5361,9846.7842
95,139,28,-2138.3582,-4580.5762,11423.8086
97,139,28,-129.816,-4820.6401,12593.3545
99,139,28,2954.5161,-5023.9199,13008.0439
101,139,28,6519.6479,-5196.2241,12594.5566
103,139,28,9450.124,-5403.376,10784.3438
105,139,28,11397.3643,-5682.1602,8105.0859
107,139,28,12659.4639,-5999.6641,5400.5859
109,139,28,13359.0283,-6408.1602,2699.6921
111,139,28,13616.2559,-6946.3682,-186.31
113,139,28,13646.3066,-7484.5762,-3507.436
115,139,28,13319.3623,-7895.0078,-7126.6582
117,139,28,11245.9121,-8158.3042,-10632.8926
119,139,28,7333.4023,-8210.5762,-12350.5498
121,139,28,3341.5601,-7989.8721,-12116.1602
123,139,28,593.788,-7513.6157,-10554.7617
125,139,28,-875.056,-6857.312,-8483.7158
127,139,28,-1526.54,-6082.9121,-6685.5239
129,139,28,-1770.546,-5252.3682,-5189.0342
131,139,28,-1810.212,-4406.3359,-3991.842
133,139,28,-1759.728,-3544.8159,-3000.1921
135,139,28,-1676.79,-2691.04,-2178.0239
137,139,28,-1591.448,-1841.136,-1466.4401
139,139,28,-1521.7321,-1000.912,-834.188
141,139,28,-1470.046,-168.432,-242.804
143,139,28,-1442.4,662.112,336.56
145,139,28,-1430.38,1506.208,939.964
147,139,28,-1431.582,2346.4319,1589.0441
149,139,28,-1431.582,3186.656,2315.052
151,139,28,-1401.532,4026.8799,3160.0581
153,139,28,-1293.3521,4869.04,4179.354
155,139,28,-1012.084,5697.6479,5413.8081
157,139,28,-390.65,6487.5361,6883.854
159,139,28,847.41,7198.0479,8499.3418
161,139,28,3036.252,7792.3999,9875.6318
163,139,28,6219.1479,8198.96,10189.3545
165,139,28,9471.7598,8367.3916,8715.7021
167,139,28,11646.1777,8301.5684,5923.4561
169,139,28,12527.2441,8069.248,2799.458
171,139,28,12589.748,7726.5762,-198.33
173,139,28,12128.1807,7327.7598,-3033.8481
175,139,28,11176.1963,6915.3921,-5659.0161
177,139,28,9826.3506,6483.6641,-8079.8442
179,139,28,7971.6641,6036.4478,-10321.5742
181,139,28,5392.1719,5616.3359,-11933.4561
183,139,28,2240.5281,5234.9438,-12398.6299
185,139,28,-532.486,4888.3999,-11840.9023
187,139,28,-2343.9001,4565.0879,-10549.9541
189,139,28,-3351.176,4245.6479,-9097.9385
191,139,28,-3868.0361,3937.824,-7831.0303
193,139,28,-4104.8301,3635.8079,-6748.0283
195,139,28,-4167.334,3341.5359,-5834.5083
197,139,28,-4126.4663,3064.688,-5070.0361
199,139,28,-4019.488,2801.3921,-4420.9561
201,139,28,-3872.844,2555.52,-3871.6421
203,139,28,-3700.958,2329.0081,-3394.448
205,139,28,-3517.052,2119.9199,-2989.374
205,141,28,-3315.116,2239.9519,-2879.9919
