x,y,z,Bx,By,Bz
182,148,0,8061.814,-7766.1221,-11681.8242
184,148,0,5524.3921,-6756.4419,-14357.376
186,148,0,1671.9821,-5829.7002,-15817.1201
188,148,0,-2014.552,-5174.6099,-15034.9756
190,148,0,-4256.2822,-4715.4463,-13170.6084
190,150,0,-3892.0762,-4547.166,-13071.8721
188,150,0,-1628.7101,-4848.8682,-15071.7598
186,150,0,2214.084,-5246.73,-15987.4883
184,150,0,6258.814,-5838.1143,-14461.9199
182,150,0,8865.9521,-6568.9302,-11695.376
180,150,0,10403.3105,-7530.5303,-9316.0322
178,150,0,11809.6504,-8686.8545,-7151.584
176,150,0,12979.1963,-9703.7461,-4685.1201
174,150,0,13634.2861,-10428.5518,-1963.104
172,150,0,13897.5244,-10987.4824,1266.144
170,150,0,13472.0166,-11468.2822,5198.1602
168,150,0,10965.8467,-11714.6924,8859.1357
166,150,0,6710.7661,-11527.1807,10216.2715
164,150,0,3180.4919,-10846.8486,8954.0
162,150,0,1299.3621,-9827.5518,6888.2881
160,150,0,484.406,-8642.3799,5083.936
160,150,2,1742.9,-7468.0264,3939.76
162,150,2,2705.7021,-8399.5762,4942.6079
164,150,2,4282.7261,-9195.2998,5794.4478
166,150,2,6483.5879,-9748.2197,5966.752
168,150,2,8833.498,-10001.8418,4934.8638
170,150,2,10541.54,-9963.3779,2807.2
172,150,2,11291.5879,-9696.5342,228.448
174,150,2,11241.1045,-9260.208,-2309.6479
176,150,2,10667.75,-8691.6621,-4621.2319
178,150,2,9712.1602,-8002.916,-6739.2158
180,150,2,8445.252,-7263.686,-8688.7676
182,150,2,6817.7441,-6542.4863,-10524.0957
184,150,2,4649.3359,-5886.1943,-12098.0635
186,150,2,2034.9861,-5315.2441,-12882.1436
188,150,2,-469.982,-4840.4541,-12593.6797
190,150,2,-2354.718,-4444.9961,-11565.6641
190,148,2,-2783.832,-4555.5801,-11792.1758
188,148,2,-985.64,-5079.6519,-12795.0244
186,148,2,1423.168,-5710.7021,-13110.5918
184,148,2,3937.752,-6460.75,-12429.1201
182,148,2,6067.6963,-7276.9082,-10994.5439
180,148,2,7678.376,-8090.6621,-9325.7119
178,148,2,8983.748,-8873.1641,-7596.8638
176,148,2,10040.3066,-9594.3643,-5709.2642
174,148,2,10754.2939,-10203.7783,-3581.6001
172,148,2,10963.4424,-10673.7598,-1233.2319
170,148,2,10435.7646,-10941.8066,1148.048
168,148,2,9017.4043,-10939.4023,3147.936
166,148,2,6989.6304,-10590.8223,4179.8242
164,148,2,5055.6123,-9906.8838,4144.9761
162,148,2,3651.676,-8972.9297,3508.032
160,148,2,2770.6101,-7893.5342,2735.5679
160,146,2,3929.3381,-8215.6699,1380.368
162,146,2,4725.062,-9430.8926,1850.816
164,146,2,5936.6782,-10541.54,2203.168
166,146,2,7560.5801,-11415.3945,2056.032
168,146,2,9231.3604,-11940.668,1012.528
170,146,2,10339.6045,-12094.5244,-851.84
172,146,2,10632.8926,-11923.8398,-3022.0959
174,146,2,10253.0605,-11504.3418,-5138.144
176,146,2,9411.6602,-10896.1299,-7048.9761
178,146,2,8261.3457,-10149.6885,-8764.2715
180,146,2,6888.6621,-9297.4697,-10349.8555
182,146,2,5208.2661,-8322.6484,-11858.0
184,146,2,3097.554,-7288.9282,-13068.0
186,146,2,671.918,-6303.2881,-13579.1035
188,146,2,-1621.498,-5453.4741,-13188.0322
190,146,2,-3358.3879,-4749.1021,-12152.2715
190,144,2,-4103.6279,-4929.4019,-12636.2715
188,144,2,-2520.594,-5836.9121,-13770.7676
186,144,2,-387.044,-6906.6919,-14357.376
184,144,2,1931.614,-8112.2983,-14157.9678
182,144,2,4080.79,-9378.0039,-13290.6396
180,144,2,5886.1943,-10555.9639,-12084.5117
178,144,2,7425.9561,-11544.0078,-10698.3359
176,144,2,8737.3379,-12331.3184,-9180.5117
174,144,2,9779.4727,-12889.0459,-7471.0239
172,144,2,10415.3301,-13166.708,-5531.1519
170,144,2,10436.9658,-13170.3145,-3482.864
168,144,2,9703.7461,-12858.9961,-1637.856
166,144,2,8405.5859,-12129.3818,-447.216
164,144,2,7060.5483,-11054.7939,0.0
162,144,2,5989.5659,-9756.6338,11.616
160,144,2,5228.7002,-8386.3545,-102.608
160,142,2,6637.4443,-8282.9824,-1695.936
162,142,2,7409.1279,-9757.8359,-2026.9919
164,142,2,8365.9199,-11225.4785,-2518.7361
