x,y,z,Bx,By,Bz
112,140,2,7546.1562,13948.0078,14829.7598
114,140,2,9231.3604,14195.6201,13375.8242
116,140,2,10565.5801,14217.2559,11561.792
118,140,2,11405.7783,14229.2764,9432.1924
120,140,2,11552.4219,14220.8623,7151.584
122,140,2,10917.7666,14133.1162,5097.4878
124,140,2,9778.2705,13540.5303,3662.9119
126,140,2,8638.7744,12072.8887,2871.0879
128,140,2,7716.8403,10339.6045,2389.0239
130,140,2,7007.6602,8686.8545,2019.248
130,138,2,8564.25,8113.5,3684.208
128,138,2,9409.2559,9728.9883,4630.9121
126,138,2,10378.0684,11501.9385,5837.04
124,138,2,11367.3145,13196.7578,7440.0479
122,138,2,12111.3525,14067.0059,9561.9043
120,138,2,12233.9561,14220.8623,12065.1523
118,138,2,11576.4619,14236.4883,14541.2959
116,138,2,10257.8682,14228.0742,16678.6406
114,138,2,8492.1299,14207.6406,18330.0488
112,138,2,6425.8921,14034.5527,19468.416
110,138,2,4174.5459,13244.8379,20107.2949
108,138,2,1818.626,11624.542,20266.0488
106,138,2,-605.808,9709.7559,19867.2324
104,138,2,-2892.012,7768.5264,18798.5605
102,138,2,-4779.1519,5952.3042,17071.6484
100,138,2,-6008.7983,4443.7939,15033.04
100,136,2,-7322.584,3455.75,16039.7598
102,136,2,-6454.7402,4839.252,18688.207
104,136,2,-4834.4438,6554.5063,21216.623
106,136,2,-2592.7141,8438.04,22579.5684
108,136,2,-27.646,10283.1104,22827.375
110,136,2,2608.3401,11891.3857,22840.9277
112,136,2,5216.6802,13135.4561,22829.3125
114,136,2,7698.8101,13806.1719,22802.207
116,136,2,9926.1162,13999.6943,22275.6152
118,136,2,11774.792,14008.1084,20444.1602
120,136,2,12992.418,13824.2021,17636.959
122,136,2,13334.9883,13072.9521,14473.5361
124,136,2,13032.084,11684.6426,11432.0801
126,136,2,12170.25,10082.376,8876.5596
128,136,2,11102.874,8500.5439,6845.6958
130,136,2,10075.1641,7065.356,5294.96
130,134,2,11235.0938,5601.3203,6568.8481
128,134,2,12376.9941,6612.2021,8593.9043
126,134,2,13390.2803,7712.0322,11273.3281
124,134,2,13922.7666,8787.8223,14624.5439
122,134,2,13968.4424,9714.5645,18473.3125
120,134,2,13490.0459,10314.3623,22078.1445
118,134,2,11962.3047,10539.1357,22850.6074
116,134,2,9702.5439,10385.2803,22889.3281
114,134,2,7089.396,9917.7021,22908.6875
112,134,2,4258.686,9154.4326,22916.4316
110,134,2,1342.634,8125.52,22906.752
108,134,2,-1551.782,6861.0161,22912.5605
106,134,2,-4280.3223,5429.4341,22873.8398
104,134,2,-6464.356,4009.8721,22657.0078
102,134,2,-7855.0703,2750.176,20076.3203
100,134,2,-8424.8184,1757.324,16841.2637
100,132,2,-9021.0098,-448.346,17015.5039
102,132,2,-8674.834,-153.856,20457.7109
104,132,2,-7502.8843,283.672,22804.1445
106,132,2,-5442.6562,857.026,22889.3281
108,132,2,-2715.3181,1538.5601,22939.6641
110,132,2,305.308,2241.73,22935.791
112,132,2,3392.0439,2924.4661,22933.8555
114,132,2,6403.0542,3506.2341,22939.6641
116,132,2,9224.1484,4018.2861,22920.3047
118,132,2,11753.1563,4436.582,22899.0078
120,132,2,13544.1367,4731.0723,22823.5039
122,132,2,14070.6123,4884.9282,20788.7676
124,132,2,14107.874,4846.4639,16591.5195
126,132,2,13910.7461,4618.084,12849.2314
128,132,2,13143.8701,4243.0601,9813.584
130,132,2,12017.5967,3779.0881,7488.4478
130,130,2,12273.6221,1944.8361,7875.6479
128,130,2,13237.626,1859.494,10185.2959
126,130,2,13885.5039,1562.6,13131.8877
124,130,2,14040.5625,1016.892,16661.2168
122,130,2,13957.624,253.622,20525.4727
120,130,2,13173.9199,-616.626,22796.4004
118,130,2,11232.6904,-1450.8141,22883.5195
116,130,2,8700.0762,-2197.2561,22929.9844
114,130,2,5880.1841,-2810.2761,22926.1113
112,130,2,2894.416,-3299.49,22918.3672
110,130,2,-126.21,-3627.636,22920.3047
108,130,2,-3041.0601,-3810.3401,22906.752
106,130,2,-5633.7739,-3773.0781,22869.9687
104,130,2,-7550.9644,-3531.4761,22544.7207
102,130,2,-8644.7842,-3160.0581,19691.0566
100,130,2,-8956.1025,-2774.2161,16438.5762
100,128,2,-8403.1826,-4673.376,15230.5117
102,128,2,-8042.582,-5512.3721,17971.8887
104,128,2,-7032.9023,-6377.812,20837.168
106,128,2,-5312.8403,-7123.0522,22674.4316
108,128,2,-2995.384,-7624.2861,22854.4805
110,128,2,-329.348,-7817.8081,22871.9043
112,128,2,2472.5142,-7702.416,22873.8398
114,128,2,5256.3462,-7315.3721,22871.9043
116,128,2,7883.918,-6662.686,22864.1602
118,128,2,10248.252,-5752.772,22806.0801
120,128,2,12140.2002,-4616.8823,21778.0645
122,128,2,13272.4844,-3355.9841,18821.791
124,128,2,13623.4678,-2115.52,15633.2002
126,128,2,13457.5918,-1080.598,12630.4639
128,128,2,12940.7324,-304.106,10009.1201
130,128,2,12113.7559,201.936,7858.2241
130,126,2,11606.5127,-1169.546,7498.1279
128,126,2,12196.6943,-1921.998,9347.0078
126,126,2,12583.7383,-2931.678,11519.2002
124,126,2,12592.1523,-4162.5259,13917.9043
122,126,2,12060.8682,-5544.8262,16407.5996
120,126,2,10915.3623,-6921.1162,18754.0312
118,126,2,9237.3701,-8142.3481,20722.9434
116,126,2,7136.2739,-9113.5645,22014.2559
114,126,2,4797.1821,-9779.4727,22478.8965
112,126,2,2313.8501,-10128.0518,22577.6328
110,126,2,-181.502,-10120.8398,22382.0957
108,126,2,-2519.3921,-9774.6641,21747.0879
106,126,2,-4557.9839,-9088.3223,20163.4395
104,126,2,-6091.7363,-8162.7822,18146.127
102,126,2,-7079.7803,-7101.416,15902.3037
100,126,2,-7524.52,-6062.8882,13704.9443
100,124,2,-6558.1123,-6881.4502,12109.6797
102,124,2,-6061.686,-7929.5942,13801.7441
104,124,2,-5145.7622,-8977.7383,15493.8076
106,124,2,-3794.7141,-9909.2881,17017.4395
108,124,2,-2053.0161,-10614.8623,18240.9922
110,124,2,-40.868,-11017.5322,19052.1758
112,124,2,2110.7122,-11077.6318,19373.5527
114,124,2,4270.7061,-10801.1719,19193.5039
116,124,2,6309.2983,-10192.96,18531.3926
118,124,2,8142.3481,-9283.0459,17400.7676
120,124,2,9628.0205,-8131.5303,15892.624
122,124,2,10685.7803,-6824.9561,14111.5039
124,124,2,11286.7803,-5473.9082,12187.1201
126,124,2,11444.2422,-4214.2119,10289.8398
128,124,2,11271.1543,-3122.7961,8520.3359
130,124,2,10890.1201,-2235.72,6956.0479
130,122,2,10102.8105,-2962.9302,6313.2959
128,122,2,10295.1299,-3860.824,7591.0562
126,122,2,10301.1406,-4920.9883,8998.5283
124,122,2,10040.3066,-6091.7363,10464.0801
122,122,2,9445.3164,-7316.5742,11923.8242
120,122,2,8487.3223,-8499.3418,13273.2158
118,122,2,7197.5762,-9533.0625,14413.5195
116,122,2,5632.5723,-10356.4326,15280.8477
114,122,2,3895.6821,-10902.1406,15797.7598
112,122,2,2056.6221,-11149.752,15960.3838
110,122,2,228.38,-11084.8438,15737.7441
108,122,2,-1482.066,-10713.4258,15153.0723
106,122,2,-2989.374,-10070.3564,14260.5762
104,122,2,-4180.5562,-9238.5723,13145.4395
102,122,2,-5048.3999,-8275.7705,11877.3604
100,122,2,-5578.4819,-7288.9282,10574.4316
100,120,2,-4696.2139,-7381.4819,9190.1924
102,120,2,-4168.5361,-8246.9219,10179.4883
